Producto, Unidades ,Factura
13699,1,115780
35251,1,708780
24035,1,717754
34433,1,215741
28159,1,745135
2925,1,430230
34093,1,699340
35401,1,218085
30222,2,329320
17462,1,626131
20672,1,810630
34765,1,756868
35870,1,553364
47004,1,656990
20328,1,731249
23923,1,115070
17302,1,115925
25344,1,655819
12948,1,215975
29360,2,647086
28244,1,217782
51155,1,731783
34658,1,116004
37151,1,597886
20752,1,740504
40436,1,707256
21311,1,681225
16920,1,501828
33835,1,612449
37589,2,772245
23723,1,709289
42955,1,620802
35050,1,215682
47876,1,827507
41903,1,668750
19488,1,115746
17120,1,663527
960,1,703438
17302,1,693339
34764,1,713988
46705,1,617169
17387,1,789280
36638,1,785899
12345,1,420220
35265,1,218129
34312,1,579072
20314,1,780365
34083,1,650811
19780,1,608389
37452,1,684119
34086,1,810030
23309,1,659939
46893,1,759580
37473,1,297853
50451,1,446049
43849,1,447582
51351,1,755180
14119,1,616145
47340,1,630088
18368,1,944615
181,1,757886
17483,1,81596
23675,1,446229
9001,1,616696
34182,1,762790
37584,1,82329
17459,1,501188
47988,2,588722
47678,1,730889
24111,2,577839
37584,1,179681
47240,1,624310
29863,1,597850
19689,1,655280
34813,1,755593
17420,1,778808
3220,1,634931
34301,1,584680
23914,1,752925
38167,1,447935
35050,1,329522
37437,1,615794
35463,1,430429
8295,1,595742
48247,1,181201
34628,1,775943
37487,1,726097
47240,1,829743
11925,1,578505
34302,1,582660
37158,1,494485
14672,1,384789
17439,1,446554
29,1,675112
17387,1,788975
30531,1,746150
17153,1,714923
20673,1,446013
37584,1,179664
47829,1,445534
16359,1,139343
14627,1,762004
35461,1,668273
29505,1,686500
18461,1,422373
17369,1,627491
17694,1,422106
48022,2,817110
34324,1,678722
17154,1,578518
17350,1,682966
48006,1,785183
46342,1,735968
24035,2,614214
34311,1,611898
17481,1,627144
24338,1,754855
46966,1,215554
48229,1,647271
47786,1,943628
24472,1,576782
16953,1,740471
17481,1,625767
35162,1,445890
35096,1,229101
46748,1,329213
34028,1,750748
47681,1,192084
39507,1,693359
37450,1,385382
47659,1,611105
23946,1,217443
34811,1,763544
17197,1,685778
40411,1,162587
34742,1,161461
24466,1,683615
39343,1,50023
49517,1,721425
41789,1,330097
27798,1,328922
17420,1,621396
36486,1,191172
17166,1,617781
34274,1,634888
17704,1,686652
34655,1,697216
17186,1,216785
44904,1,647387
46628,1,630194
37266,1,783793
34276,1,811538
35298,1,584871
17679,1,831281
31480,1,736349
17128,1,598108
24335,1,447065
49689,1,300375
39719,1,619182
18012,2,696438
17801,1,664377
47162,1,682205
34334,1,624831
17145,1,501607
840,1,816381
37153,1,181549
24471,1,797873
17193,1,115358
23249,1,663098
24145,1,696796
18034,1,161098
23191,1,658369
34436,1,300604
17385,1,217373
37529,1,602154
47810,1,300570
34336,1,738822
24415,1,88283
39944,1,216603
2935,1,653911
37583,1,182161
2476,1,681553
37583,1,221623
37537,1,688506
37582,1,570749
34742,1,720592
17481,1,676789
47618,1,608003
36485,1,679583
47287,2,447692
34302,1,729207
17694,1,385926
17482,1,775143
35105,2,652437
23259,1,576277
49327,1,640979
9809,1,755672
37491,1,788092
5023,1,790487
51258,1,229098
23624,1,624441
4113,1,160456
47943,1,687680
47201,1,422285
13561,1,217200
40499,1,681245
34097,1,329522
18702,1,531517
24335,1,714552
34778,1,447692
51403,1,106052
46705,1,123301
47786,1,594700
42926,1,538980
1123,2,699053
34068,1,801781
37645,1,758359
1167,2,669894
34742,1,680909
34579,1,229645
27940,1,192609
27302,1,746111
46288,1,104337
20672,1,123771
37452,1,104574
14627,1,599904
34446,1,114455
20313,1,613030
42556,1,697592
27371,1,668999
14511,1,752925
209,1,720359
2513,1,422090
20012,1,774595
41373,1,421291
19645,1,737733
47004,1,578553
24473,1,693574
34742,1,104041
16974,1,447565
42523,1,624831
37717,1,662361
20278,3,682665
20723,1,822319
16955,1,446394
8360,1,745263
47297,1,827367
17377,1,87730
151,1,606226
35183,1,786989
40380,1,717009
37266,1,444842
20361,1,87880
8359,1,791774
34465,1,769957
25764,1,794667
41794,1,656936
47212,1,315026
16972,1,230287
19907,1,228794
35400,1,700453
10826,1,521345
47769,1,747039
47948,1,742685
38216,1,330454
34099,1,830295
16955,1,743232
37583,1,385783
17387,1,614132
23259,1,812080
34274,1,583167
35221,1,725350
32062,1,821419
24035,1,609902
18678,1,329262
34137,1,599086
16961,1,315545
37527,1,422012
17240,1,679207
41372,1,761803
44471,1,330887
35096,1,781393
17350,1,500168
34112,1,701453
34331,1,775544
47681,1,768167
35400,1,707741
18874,1,802750
17154,1,584346
17186,1,681818
37482,1,667209
34446,1,821735
37452,1,300978
34061,1,626459
17387,1,782886
46977,1,501747
17762,1,945229
34768,2,662361
34182,1,217854
51046,1,681372
17387,1,807270
35318,1,637266
40596,1,111805
17481,1,619750
43454,1,826394
17678,1,706805
47829,1,780236
16661,1,708124
23675,1,705153
17093,1,945590
47201,1,623285
35401,1,585570
34742,1,608879
47949,1,597886
37151,1,115434
37452,1,772598
35501,1,751695
1301,1,687754
48249,1,98414
34099,1,570749
39696,2,499827
47639,1,799576
41396,1,816229
34369,1,615413
35114,1,755593
35401,1,683113
17512,1,705296
326,1,699399
36024,1,635925
46848,1,703089
14627,1,733477
20268,1,137623
3125,1,741262
47004,1,798377
46655,1,216794
29863,1,752256
19626,1,635302
34299,1,814816
34112,1,623458
17418,1,630369
23910,1,447686
22385,1,667494
2599,1,446878
19978,1,628082
37852,1,743404
35369,1,802959
41795,1,420113
48227,1,446680
17387,1,297961
47355,1,691647
34028,1,216259
43454,1,750698
15921,1,490922
23675,1,705508
34810,1,297212
35141,1,776007
35461,1,735571
24459,1,611316
7071,1,218281
44220,1,721534
47240,1,762969
20518,1,599339
23676,1,37541
17183,1,768167
35622,1,616091
46136,1,711219
34747,1,707846
35400,1,778657
35221,1,636316
1920,1,81077
35461,1,809969
17459,1,642434
939,1,422056
17183,1,645736
34038,1,329598
24470,1,787913
20316,1,822260
34475,1,228562
17165,1,748302
39940,1,162484
35160,1,801451
48469,1,216794
18368,1,611106
23684,1,628956
37645,1,622699
41904,1,799568
35399,1,640927
41794,1,229635
15231,1,658979
16077,1,758333
17223,1,711442
17154,1,697179
31529,1,80796
35318,1,500079
963,1,690781
34703,1,683459
39597,1,787286
16920,1,746721
47949,1,115229
43915,1,634796
19650,1,681213
17841,1,445511
34387,2,793691
34387,1,80733
42877,1,420542
17165,1,539963
32001,1,87930
18266,4,637588
34746,1,630981
35050,1,694392
46966,1,230327
44257,1,625673
35365,1,58654
20639,1,291891
34638,1,650514
17166,1,216829
34092,1,765137
34601,1,180923
46556,1,794290
37526,1,593592
18368,1,694282
17244,1,647331
17497,1,215294
34742,1,688924
35501,4,736619
17491,1,629166
17439,1,229236
50630,1,753062
35107,1,577669
24035,1,610866
23681,1,578124
47943,2,748045
35874,1,636183
47581,1,131485
18143,1,499398
46616,1,612311
34421,1,789536
44284,1,753723
16983,1,577880
24335,1,639079
19645,1,620980
39534,1,802750
17155,1,683099
1661,1,636980
17092,1,945672
34673,1,626855
841,1,315377
34742,1,218089
34819,1,161033
21326,1,713471
17387,1,627707
1812,1,181584
20396,1,446199
332,1,664570
39537,1,725863
18535,1,753387
16996,1,644252
40823,1,758590
199,2,420771
44847,1,692904
12948,1,606629
29426,1,329017
17808,1,746150
34043,1,682595
34568,1,447295
37051,1,725553
21701,1,446394
35622,1,98481
17259,1,761803
17387,1,812200
34742,1,314531
21517,1,815043
34404,1,181403
17394,1,613325
17527,2,217175
37449,1,384757
20672,2,632025
5151,1,648641
23683,2,501311
23602,1,766618
1777,1,678434
44048,1,765414
17183,1,218113
47018,1,649911
50904,1,719680
34112,1,618059
17154,1,607739
43801,2,743051
47949,1,330244
33929,1,539434
17358,1,819915
24335,1,711216
34581,1,88509
24501,1,215687
40346,1,162961
20303,1,704558
38281,1,646664
34475,1,673328
47212,1,699286
16974,1,686740
17717,1,729037
47681,2,669076
34581,1,212857
37529,1,831027
39537,1,650063
11799,1,773405
49796,1,780922
17667,1,780171
24795,1,696587
34324,1,642620
21168,1,589026
46283,1,667534
20232,1,501720
34465,1,725848
19708,1,329524
35032,1,720325
17350,1,682622
17358,1,766034
34069,1,161426
47294,1,798496
47052,1,820490
47949,1,329650
35952,1,576585
44251,1,698286
29998,1,770373
47681,1,796352
21166,1,328198
17147,1,709767
2554,1,299190
48381,1,768167
47052,3,768167
17462,1,776689
30222,1,502083
18667,1,665934
17775,1,623945
34043,1,728977
34387,1,668651
17155,1,613066
18361,1,656961
17259,1,500990
48394,1,778955
34819,2,685087
17397,1,709088
17093,1,814593
47294,1,445188
34338,1,766792
37452,2,619534
4078,1,229813
19969,1,630377
16947,1,610575
14711,1,739709
17235,2,447476
36485,1,740902
34568,1,646345
5547,2,636980
24035,1,647413
23259,1,779155
49555,1,701739
35401,1,328667
46817,1,683603
17481,1,584628
47016,2,637025
35030,1,777337
17154,1,598016
41915,2,663064
47651,1,659913
34392,1,738503
16962,1,602729
34560,1,577713
34489,1,643975
41372,1,316086
17207,1,330999
46848,1,672696
22521,1,687651
37584,1,800706
46052,1,682301
20315,1,791067
35615,1,637967
34388,1,229405
34079,1,421061
40280,1,88941
14627,1,635723
40138,1,637641
34704,1,682861
17787,1,591053
47052,1,683776
41915,1,27393
34043,1,607763
38749,1,221065
36639,1,678470
43049,1,707828
17439,1,692802
39599,1,739763
40380,1,384404
24415,1,613313
37118,1,630548
22032,1,670781
47290,1,696891
42482,1,500370
17223,1,774997
23248,1,638731
34112,1,618256
44818,1,446810
47287,1,683180
35693,1,578513
37730,1,502196
34095,1,589960
47937,1,640927
37051,1,314958
9049,1,329467
47829,1,732080
17737,1,445906
17449,1,59810
35401,1,687331
47016,1,583459
43071,1,180392
17420,1,707179
37487,1,683018
34446,1,663471
52919,1,711521
44817,1,681908
10217,1,802925
18461,1,296784
20425,1,685087
17481,1,701739
19418,1,740173
20639,1,161151
37057,1,767327
39865,1,695853
17387,1,787618
24335,1,88036
9320,2,609893
48890,1,614132
38179,1,740471
17369,1,81944
44251,1,420745
34324,1,725547
19488,1,610102
17259,1,683671
34182,1,682665
16270,1,711654
16920,1,691673
34324,1,791231
34778,1,179683
34089,1,674573
17206,1,711629
39546,1,681476
34581,1,683201
34425,1,651824
17223,1,576847
48220,1,783063
36041,1,673192
48229,1,123510
34312,1,605833
23923,1,789216
46616,1,783968
4723,2,191407
16955,1,807255
36485,1,631298
21449,1,603185
47681,1,328402
40068,1,737443
9242,1,639976
35098,1,717361
34658,2,694660
23913,1,330218
23669,1,699920
16920,1,546299
44220,1,780171
48469,1,315728
37449,1,776489
36484,1,674106
46914,1,329964
20535,1,160364
24333,1,756611
44265,1,214930
199,1,786480
17223,1,500475
18743,1,818429
47052,1,754152
37153,1,734547
40732,1,714998
48469,1,606143
17678,1,215566
24333,1,330528
24335,1,638911
47287,1,644240
35298,1,700300
37538,1,499704
40138,1,603392
24333,1,215524
47355,1,618786
37537,1,431139
44851,1,782067
40341,1,682936
47259,1,727538
23669,1,314566
46848,1,817568
34079,1,749909
47240,1,158840
23259,1,700321
34342,1,789188
23259,1,577058
34436,2,819131
18461,1,420898
37537,1,668667
34457,1,99162
36239,1,217625
12842,1,737423
4907,1,161178
34112,1,191549
23309,1,362532
34182,1,301948
27677,1,736330
37491,1,783475
20535,1,104328
17193,1,691548
20672,1,220651
17482,1,798798
42877,1,316134
38746,1,751464
34296,1,208673
34483,1,384247
17166,1,745607
34382,1,757923
41647,1,745415
24415,1,724914
37236,1,783311
35394,1,613708
45147,1,807270
30222,1,625492
15867,1,944562
46644,1,384789
48217,1,672696
16246,1,328806
32343,1,578898
39539,1,815030
41372,1,778561
35093,1,81753
30222,1,124067
46055,1,831304
24035,1,300488
34089,1,589653
17244,1,314241
17420,1,704879
41916,1,706910
40602,1,738184
18678,1,23886
38032,1,592166
35318,1,222159
18461,1,715479
46423,1,721295
41373,1,716947
17497,1,314688
45145,1,429828
47394,1,316080
37730,1,683867
37591,1,603315
17491,2,445382
40275,1,664261
2557,1,717902
46817,1,821076
26009,1,789462
17186,1,98096
34392,1,329483
37406,1,776165
16960,1,445794
41916,2,677599
43167,1,230696
24335,1,296615
44908,1,775410
35050,1,689402
44048,2,799763
47259,1,768167
49584,1,824588
23698,1,577994
17131,1,670237
20085,1,420880
34302,1,501599
37151,1,597530
34090,1,662151
17092,1,689351
46166,1,769553
34420,1,636478
36172,1,627230
35318,1,496470
34128,1,693073
8295,1,501857
34028,1,664669
20753,1,808319
37490,1,578174
34483,1,447576
27614,1,444910
35617,1,329522
17737,1,657785
38202,1,217145
37151,2,669267
12640,1,736590
34097,1,230156
37583,1,741596
41795,1,754750
17422,1,421770
17177,1,761380
17165,1,784047
34560,1,668228
33564,2,420275
17459,1,609723
17775,1,577607
24378,1,98913
23676,1,447143
18268,1,689003
35151,1,793611
34299,1,634888
37490,1,626545
18143,2,642434
20574,1,715859
14627,1,707312
19708,1,716977
24338,1,805757
34130,1,681837
17481,1,501669
22106,1,728748
23924,1,713322
34137,1,629792
16922,1,702836
37051,1,602954
4051,1,741262
17973,1,576847
37727,1,705929
23914,1,798554
34248,2,229728
41916,1,710520
39504,1,711101
24131,1,696523
47340,2,422012
39465,1,750249
34249,1,683778
2556,1,24055
37717,1,448300
17841,1,639061
34561,1,501208
35104,1,750999
48443,1,704945
35318,1,807457
36999,1,478813
17259,1,661019
20673,1,421544
2849,1,502083
43914,1,772964
43390,1,718675
17462,4,683025
963,1,681062
39599,1,945669
37482,1,771874
34811,1,754361
18535,1,776965
47769,1,683355
34039,1,444981
28040,1,603310
35298,1,665144
47948,1,782577
48232,1,217422
35440,1,702846
34780,1,603279
34420,1,755747
17208,1,503613
17207,1,756381
48217,1,160825
34081,2,422349
16119,1,384178
34309,1,191774
37236,1,765101
34534,1,714170
17481,1,747645
20672,1,650590
17422,1,736642
18164,1,815827
37189,1,623062
37589,1,763715
47876,1,216687
35365,1,813855
17259,1,789551
24485,1,600965
40008,2,192304
35370,1,648369
20396,1,215702
36104,1,821472
39599,1,747487
21323,2,104536
17387,1,538898
23723,1,672468
17154,1,943696
24335,1,752120
16923,1,616533
39599,1,645798
28236,1,652094
1654,1,787618
37590,1,731108
23405,1,735610
24335,1,216276
34105,1,683655
47943,1,654073
48212,1,561651
36102,1,230462
20641,1,221796
35297,1,499850
17509,1,420168
39574,1,818695
34382,1,732943
24335,1,719500
12836,1,830275
17257,1,780640
20750,1,651601
34068,1,81744
23624,1,625846
35318,1,820994
41309,1,354405
13768,1,688708
16972,1,634888
1428,1,622303
45722,1,98970
34446,1,713243
20535,1,701453
9836,1,531751
37645,1,445913
46705,1,675112
16966,1,721180
34063,1,696369
35101,1,811827
2051,1,181562
47363,1,780297
17233,1,751630
36102,1,629624
34632,1,681754
31834,1,629354
35186,1,719754
24335,1,696242
24471,2,791942
20230,4,622204
19769,1,714107
34324,1,687749
39546,1,80790
41789,1,703326
47943,1,88838
17128,1,669267
24466,1,229859
15236,1,447071
17206,1,682951
17474,1,784662
39636,1,467465
17183,1,688924
18266,1,734325
3005,1,464720
34465,1,328966
37051,1,671977
2116,1,725729
37452,1,421941
15196,1,299840
17482,2,81821
20244,1,115449
13140,1,736175
17737,3,768310
3691,1,229555
34095,1,446416
45138,1,499336
17244,1,80814
34742,1,683320
1924,1,621981
24035,1,657927
34415,1,646664
37487,1,681908
31529,1,755354
34299,1,771560
35440,1,683113
38202,1,694418
35501,1,683968
42880,1,501771
35137,1,444058
24335,1,501422
35298,1,681130
16971,2,662698
40381,1,678217
34387,1,621688
34420,1,697422
34182,1,819897
13766,1,679178
34372,1,682218
37188,1,499771
39597,1,682421
40708,2,817636
19809,1,659706
34780,2,628808
34069,1,444928
43915,1,776165
47004,1,678223
37583,1,599463
47290,1,181152
17207,1,422195
36481,1,617931
17387,1,229622
41915,1,591610
35050,1,780606
3193,1,654815
47052,1,165146
39613,1,713386
17206,1,683759
41914,3,625743
16962,1,444953
23660,1,500634
47840,2,696134
40280,1,720322
17165,1,753470
17138,1,577192
17387,1,216366
48880,1,502072
35303,3,215875
12954,1,681865
17841,1,728271
40874,1,608663
2550,1,728791
37153,1,595900
23290,2,682619
840,1,707048
34097,1,191647
17143,1,709662
34055,1,646659
17237,2,228867
16931,1,770519
37490,1,650152
47259,1,580507
44813,1,692103
23947,1,421897
35401,1,611758
20587,1,682674
40436,1,300759
35208,1,300722
27557,1,355084
20575,1,229109
24335,1,744056
37184,1,299801
34742,1,443805
17415,1,706418
18164,2,665947
24473,2,94118
24035,1,256442
16077,1,299830
46616,1,790784
34384,1,462791
34488,1,299693
47659,1,113079
23398,1,595048
40596,1,621310
30222,1,435280
47681,1,658408
34334,1,632104
34248,1,94724
37759,1,638194
34182,1,746865
45157,1,245995
34382,1,605574
34069,1,610555
47004,1,237227
34780,1,698548
35870,1,490954
48216,1,79773
41789,1,569314
17144,1,617463
34302,1,756770
24111,1,236304
37051,1,463098
15381,1,355435
37730,1,592652
34484,3,94667
17474,1,646093
37590,1,758616
34068,1,744028
28150,1,380759
27441,1,692084
34589,2,730807
46817,1,805880
45386,1,327390
17186,1,746711
