date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
24/05/23 17:00,1.01,3.1,7.1,10.5,33,36,18.8,708.6,0,55,2.2,0.214,28.34,11.6,102
24/05/23 18:00,1.03,2.8,8.5,11.6,31,33,18.66,708.6,0,57,2.3,0.072,27.89,12,102
24/05/23 19:00,1.01,2.5,7.2,9.9,32,33,19.42,708.7,0,57,2.3,0.052,27.54,13.7,106
24/05/23 20:00,1.02,2.2,8.9,11.3,30,33,18.49,709,0,60,2.2,0.004,26.9,11.3,107
24/05/23 21:00,1.05,2.3,9.9,12.4,28,43,19.78,709.5,0,61,2.2,0.001,26.67,10.5,95
24/05/23 22:00,1,2,7.9,10.2,28,42,20.88,709.5,0,62,2.2,0.001,26.37,10.4,90
24/05/23 23:00,1,2.1,6.8,9.1,22,41,20.33,709.7,0,67,2.2,0,25.3,10.4,66
25/05/23 0:00,0.94,2,5.3,7.5,21,36,16.72,709.7,0,72,2.3,0,24.07,11.3,59
25/05/23 1:00,0.95,2,4.1,6.2,21,31,14.38,709.4,0,75,2.3,0.001,23.5,10,52
25/05/23 2:00,0.91,1.9,3.2,5.3,21,25,11.11,708.8,0,74,2.2,0,23.59,6.7,70
25/05/23 3:00,0.98,7.6,9.6,17.4,14,27,10.74,708.5,0,77,2.3,0.001,22.98,7.7,44
25/05/23 4:00,0.99,5.9,12.1,18.1,11,35,13.8,708.5,0,80,2.2,0.001,22.36,6.3,33
25/05/23 5:00,0.98,3.2,10.9,14.3,12,37,14.36,708.6,0,81,2.2,0.001,22.05,6.7,42
25/05/23 6:00,0.98,2.3,9.1,11.6,15,45,21.95,709,0,80,2.2,0.001,22.01,6.6,32
25/05/23 7:00,1.04,9.9,15.4,25.6,8,36,21.86,709.4,0,81,2.2,0.017,21.93,6.8,38
25/05/23 8:00,1.17,16.5,15.8,32.6,10,54,30.6,709.7,0,80,2.2,0.128,22.3,6.8,37
25/05/23 9:00,1.23,13.2,14.8,28.3,16,48,22.99,709.8,0,73,2.2,0.359,23.65,6.5,31
25/05/23 10:00,1.21,16.6,17.2,34.1,21,48,23.23,709.9,0,66,2.2,0.654,25.19,9.5,27
25/05/23 11:00,1.14,10.5,13.6,24.4,29,54,23.66,709.7,0,61,2.3,0.799,26.35,10.6,36
25/05/23 12:00,1.1,4.8,9.1,14.2,36,47,19.74,709.5,0,59,2.4,0.575,27.08,13.2,43
25/05/23 13:00,1.09,3.7,7.5,11.4,36,43,17.67,709.4,0,57,2.3,0.467,27.73,14.6,69
25/05/23 14:00,1.12,4.1,7.9,12.2,34,42,17.16,709.2,0,56,2.3,0.572,28.07,16.7,64
25/05/23 15:00,1.09,4,6.1,10.3,31,43,18.93,708.9,0,53,2.3,0.68,28.86,16.5,71
25/05/23 16:00,1.07,3.4,5.8,9.5,32,38,16.17,708.7,0,52,2.3,0.308,28.86,18.4,73
25/05/23 17:00,1.06,3.3,6,9.5,34,33,15.3,708.6,0,49,2.3,0.238,28.95,17.7,78
25/05/23 18:00,1.07,3.1,6.2,9.6,35,31,14.6,708.4,0,48,2.3,0.21,29.4,15.6,86
25/05/23 19:00,1.09,2.7,7.5,10.4,31,38,15.34,708.6,0,49,2.4,0.041,28.91,14.9,92
25/05/23 20:00,1.05,2.3,6.4,8.9,30,36,14.46,709,0,48,2.4,0.003,28.43,15.3,91
25/05/23 21:00,1.01,2.2,4.3,6.7,31,28,12.27,709.7,0,56,2.4,0,26.77,18.6,113
25/05/23 22:00,1,2.1,3.7,6,32,36,10.81,710,0,65,2.4,0,24.37,15,114
25/05/23 23:00,1.01,2.1,3.6,5.9,31,30,8.77,710.4,0,63,2.3,0.001,24.58,10.3,105
26/05/23 0:00,1,2,4.5,6.8,33,21,8.31,711.1,0,60,2.2,0.001,24.63,8.3,92
26/05/23 1:00,1.02,2,5.3,7.4,31,29,9.33,711,0,62,2.3,0,24.14,7.9,59
26/05/23 2:00,1.01,2.1,7.3,9.6,28,23,8.9,710.3,0,64,2.2,0,23.72,5.6,75
26/05/23 3:00,1.04,2.6,15.1,17.9,18,22,9.77,710,0,67,2.3,0,23.1,5.8,30
26/05/23 4:00,0.97,3.2,17.5,20.9,14,29,13.8,709.9,0,70,2.3,0,22.64,6.3,346
26/05/23 5:00,1.17,4,19.5,23.7,10,37,15.33,709.5,0,72,2.3,0,22.3,5.4,8
26/05/23 6:00,0.98,5.7,13.4,19.3,14,38,14.3,710,0,73,2.3,0.002,21.9,5.5,29
26/05/23 7:00,1.01,10,14.7,24.9,9,43,14.04,710.5,0,77,2.3,0.035,21.07,7.5,59
26/05/23 8:00,1.1,15.4,16.3,32,9,49,16.71,711.2,0,79,2.4,0.058,21.04,7,35
26/05/23 9:00,1.1,18.5,15.2,34,11,64,32.25,711.7,0,78,2.3,0.177,21.49,7.6,40
26/05/23 10:00,1.06,15,12.5,27.7,19,55,28.58,711.7,0,69,2.5,0.613,23.57,8.3,36
26/05/23 11:00,1.01,8.7,10.9,19.9,29,35,18.68,711.5,0,58,2.5,0.667,25.86,10,40
26/05/23 12:00,0.97,4.5,6.4,11.1,34,36,15.47,711.3,0,52,2.6,0.821,27.16,14.6,71
26/05/23 13:00,0.93,4.1,5.6,9.9,36,35,12.06,711,0,49,2.5,0.757,27.86,14,95
26/05/23 14:00,0.96,3.7,5.9,9.9,36,31,11.67,710.7,0,49,2.4,0.553,27.98,15,86
26/05/23 15:00,0.93,3.3,4.9,8.5,37,31,12.3,710.3,0,47,2.4,0.766,28.81,16,103
26/05/23 16:00,0.95,3.5,6,9.8,37,30,11.81,710.2,0,46,2.3,0.493,29.13,13.4,86
26/05/23 17:00,1.01,3.7,7.7,11.6,36,27,12.49,710,0,46,2.2,0.214,28.83,13.5,88
26/05/23 18:00,0.99,3.7,7.9,11.8,35,28,12.92,709.8,0,46,2.3,0.176,28.83,13.7,113
26/05/23 19:00,0.98,3,6.9,10.1,34,32,12.41,710.2,0,49,2.3,0.051,27.89,14.4,129
26/05/23 20:00,0.97,2.4,7.4,10,32,30,11.87,710.5,0,51,2.2,0.004,27.37,11.9,131
26/05/23 21:00,0.95,2.2,6.6,8.9,32,31,12.24,711,0,51,2.3,0.001,27.26,10.2,129
26/05/23 22:00,0.99,2.4,9.2,11.8,30,22,11.82,711.1,0,52,2.2,0.001,27.1,10.2,103
26/05/23 23:00,0.97,2,5.2,7.4,46,27,13.26,711.4,0,51,2.2,0.001,26.76,11.2,108
27/05/23 0:00,0.99,2,4.8,6.9,45,35,19.44,711.1,0,57,2.2,0,25.48,10.7,75
27/05/23 1:00,1.01,NULL,4.5,6.6,45,40,21.2,711.3,0,62,2.2,0.001,24.49,9.8,66
27/05/23 2:00,1,1.9,3.9,6,45,41,21.41,711.4,0,66,2.3,0,23.71,10.2,56
27/05/23 3:00,1.02,1.9,3.6,5.7,NULL,32,21.15,711.1,0,70,2.2,0.001,23.14,8.6,55
27/05/23 4:00,1.02,NULL,3.3,5.5,43,36,22.03,711,0,74,2.2,0.001,22.61,9.6,56
27/05/23 5:00,1.02,NULL,2.9,5.1,43,36,21.37,711.1,0,75,2.2,0.001,22.32,9,48
27/05/23 6:00,1.02,NULL,4.3,6.3,42,34,21.37,711.5,0,75,2.2,0.001,22.15,8.2,47
27/05/23 7:00,1.09,2.1,9.2,11.5,37,28,22,711.9,0,75,2.2,0.021,22.11,7.8,60
27/05/23 8:00,1.12,3.5,10.1,13.9,36,37,23.75,712.2,0,74,2.3,0.224,22.73,8.3,55
27/05/23 9:00,1.14,7.5,18.4,26.2,29,44,24.95,712.3,0,68,2.2,0.245,23.86,9.1,29
27/05/23 10:00,1.21,9.3,19.1,28.6,32,57,28.29,712.3,0,67,2.3,0.347,24.13,10.4,41
27/05/23 11:00,1.17,3.5,10,13.7,46,71,30.06,712.1,0,63,2.3,0.272,24.93,9.5,56
27/05/23 12:00,1.03,3.4,6.3,10,46,40,24.48,711.8,0,56,2.2,0.519,26.72,8.1,118
27/05/23 13:00,1.05,3.4,6.7,10.3,47,32,21.16,711.4,0,56,2.2,0.611,26.71,13.4,114
27/05/23 14:00,1.06,NULL,6,9.7,45,38,20.75,711,0,55,2.2,0.921,27.4,15.3,119
27/05/23 15:00,1.05,2.9,5.4,8.6,40,32,20.05,710.8,0,57,2.2,0.333,26.72,14.3,122
27/05/23 16:00,1.06,2.8,6.1,9.2,36,36,19.66,710.8,0,62,2.2,0.063,25.39,14.5,118
27/05/23 17:00,1.06,2.3,5.2,7.7,36,34,20.58,710.8,0,65,2.3,0.065,24.91,12,121
27/05/23 18:00,1.06,2.3,5.7,8.2,35,32,20.16,710.4,0,65,2.2,0.064,24.71,13.4,129
27/05/23 19:00,1.05,2.2,4.8,7.1,36,35,19.47,710.3,0,63,2.2,0.051,24.91,13.2,123
27/05/23 20:00,1.05,2.1,5.2,7.5,35,35,19.6,710.3,0,66,2.2,0.004,24.44,13.6,108
27/05/23 21:00,1.06,2,4.5,6.6,35,28,20.05,710.8,0,67,2.2,0.001,24.27,10.7,129
27/05/23 22:00,1.05,2,4.6,6.9,33,33,21.6,711.9,0,67,2.2,0.001,24.34,10.5,119
27/05/23 23:00,1.09,NULL,5.2,7.4,31,33,22.24,711.9,0,70,2.2,0.001,23.84,9.1,88
28/05/23 0:00,1.08,NULL,7,9.1,32,36,20.25,711.6,0,70,2.3,0.001,23.44,9.3,61
28/05/23 1:00,1.07,1.9,4.6,6.8,32,29,15.87,710.3,0,77,2.2,0.001,22.24,11.9,73
28/05/23 2:00,1.04,2,9.5,11.7,26,38,15.16,710.4,0,77,2.2,0.001,21.83,10.5,34
28/05/23 3:00,1.04,1.9,3.5,5.6,31,39,16.92,710.5,0,79,2.2,0.001,21.41,7.4,76
28/05/23 4:00,1.03,1.9,3.7,5.8,32,29,13.81,711.3,0,78,2.2,0.001,21.42,7,40
28/05/23 5:00,1.01,2,9.9,12.1,29,25,13.07,711.9,0,78,2.2,0.001,20.94,6.2,29
28/05/23 6:00,1.02,1.9,8.6,10.7,29,26,14.38,712.3,0,76,2.2,0.001,21.25,6.7,67
28/05/23 7:00,0.97,2,7.3,9.5,39,25,13.58,712.8,0,84,2.2,0.009,18.07,9.2,69
28/05/23 8:00,0.99,2.2,8.2,10.6,35,25,6.62,713.1,0,85,2.2,0.035,18.17,4.3,158
28/05/23 9:00,1.02,3,7.6,10.8,35,22,6.65,713,0,81,NULL,0.227,19.82,3.5,127
28/05/23 10:00,0.98,3.2,5.5,8.9,44,19,4.33,712.8,0,62,NULL,0.511,23.24,4.9,310
28/05/23 11:00,0.96,2.7,4.4,7.3,48,17,4.61,711.6,0,53,NULL,0.798,25.57,7.3,185
28/05/23 12:00,0.99,3,4.8,8,47,20,5.12,710.7,0,49,NULL,0.91,27.32,10.9,144
28/05/23 13:00,1.03,2.7,4.8,7.7,50,21,6.4,709.7,0,46,2.3,0.971,28.85,10,84
28/05/23 14:00,1.08,3.4,8.4,12.1,60,20,6.48,709.3,0,39,2.3,0.957,30.56,11.2,58
28/05/23 15:00,1.18,3.2,6.8,10.3,58,30,11.22,709.1,0,42,2.3,0.836,29.84,17.1,61
28/05/23 16:00,1.13,2.7,5.6,8.6,55,30,8.14,708.9,0,42,2.6,0.635,29.33,18.1,64
28/05/23 17:00,1.07,2.8,5.4,8.4,51,32,10.61,708.9,0,47,2.5,0.45,28.16,19,63
28/05/23 18:00,1.03,2.4,4.9,7.5,48,30,8.78,709.3,0,52,2.4,0.186,26.77,18.1,67
28/05/23 19:00,1.05,2,5.4,7.6,45,26,7.52,710,0,56,2.3,0.012,25.65,12.6,82
28/05/23 20:00,1,1.9,4,6.1,43,26,9.94,710.9,0,72,2.2,0.001,22.4,11.5,169
28/05/23 21:00,1.07,1.9,4.7,6.8,41,24,9.71,711.4,0,84,2.2,0.001,20.38,6.6,360
28/05/23 22:00,1.12,NULL,8.3,10.5,36,24,8.39,711.2,0,82,2.2,0.001,21.21,7.1,83
28/05/23 23:00,1.01,NULL,3.2,5.3,43,23,9.32,712.1,0,74,2.2,0.001,21.48,8.9,148
29/05/23 0:00,1,1.9,5.8,7.9,48,20,4.94,712.9,0,78,2.3,0.001,18.06,8,298
29/05/23 1:00,1.06,1.9,8.5,10.6,44,24,9.29,710.5,0,84,2.2,0.001,17.45,9.2,97
29/05/23 2:00,1,1.9,6.9,9,43,24,9.03,709.7,0,76,2.2,0.001,18.76,6.6,245
29/05/23 3:00,1.14,2,11.3,13.5,32,28,8.14,709.9,0,77,2.2,0.001,18.7,4.1,307
29/05/23 4:00,1.12,2,11,13.2,27,27,15.47,709.1,0,78,2.2,0.001,19.05,4.3,275
29/05/23 5:00,1.13,2,11.2,13.4,22,25,13.97,709.5,0,77,2.2,0.001,19.18,2.6,262
29/05/23 6:00,1.28,2.7,17.6,20.4,15,31,14.97,710.1,0,79,2.2,0.002,18.74,3.6,38
29/05/23 7:00,1.65,12.8,27.3,40.3,10,38,17.14,710.4,0,78,2.3,0.06,19.22,3.8,198
29/05/23 8:00,1.55,20.3,27,47.4,15,53,19.94,710.8,0,64,2.5,0.229,22.12,4.3,161
29/05/23 9:00,1.39,14.4,23.7,38.3,25,49,17.24,711,0,55,2.6,0.451,23.85,5,344
29/05/23 10:00,1.26,8.6,18.8,27.6,35,57,16.4,710.9,0,48,3,0.479,25.29,5.2,12
29/05/23 11:00,1.36,10.3,22.7,33.2,39,44,14.22,710.8,0,45,3,0.789,26.63,7.7,61
29/05/23 12:00,1.13,5.5,14.9,20.6,51,57,19.65,710.6,0,45,3.2,0.749,27.1,8.8,83
29/05/23 13:00,1.14,3.9,13.1,17.2,67,45,15.42,710.1,0,42,2.9,0.927,28.17,8.6,109
29/05/23 14:00,1.13,2.8,10.2,13.2,83,45,15.94,709.7,0,41,2.7,0.9,29.01,10.5,85
29/05/23 15:00,1.13,2.6,9,11.8,84,44,15.27,709.2,0,44,2.5,0.789,29.07,13.1,70
29/05/23 16:00,1.14,2.5,8.9,11.6,84,48,15.29,708.8,0,45,2.4,0.686,29.33,12.3,67
29/05/23 17:00,1.13,2.3,8.8,11.3,70,42,17.18,708.5,0,50,2.4,0.169,27.99,13.6,105
29/05/23 18:00,1.15,2.2,10.1,12.5,59,39,15.5,708.8,0,56,2.2,0.016,26.46,9.3,117
29/05/23 19:00,1.17,2.1,9.6,11.9,56,37,14.9,708.3,0,57,2.2,0.044,26.31,11.3,114
29/05/23 20:00,1.15,2,9.4,11.7,52,39,14.11,709.3,0,61,2.2,0.007,25.33,9.2,98
29/05/23 21:00,1.22,2.3,22.3,24.8,35,34,14.13,709.7,0,61,2.2,0,24.25,7.4,21
29/05/23 22:00,1.58,2.4,30.6,33.2,21,45,15.64,709.8,0,63,2.2,0,23.65,3.8,327
29/05/23 23:00,1.34,2.1,23.8,26.1,23,46,19.33,710.3,0,62,2.4,0.001,23.46,2.8,2
30/05/23 0:00,1.59,11.7,36.2,48.2,12,43,16.66,710.5,0,63,2.3,0.001,22.79,4.5,27
30/05/23 1:00,1.51,8.4,41.1,49.7,9,65,23.34,710.6,0,63,2.4,0.001,21.88,4.2,115
30/05/23 2:00,1.18,2.2,21.8,24.2,22,66,24.38,710.3,0,67,2.4,0,21.37,6.1,56
30/05/23 3:00,1.1,2.1,20.2,22.5,19,40,15.45,709.8,0,76,2.3,0.001,20.34,4.9,354
30/05/23 4:00,1.23,2.3,24.4,26.9,13,37,14.85,709.7,0,80,2.2,0.001,19.91,3,195
30/05/23 5:00,1.19,2.6,26.9,29.7,9,54,18.7,709.5,0,80,2.3,0.001,19.75,2.1,216
30/05/23 6:00,1.41,2.9,24.2,27.3,9,46,20.18,709.7,0,81,2.3,0.002,19.62,1.7,262
30/05/23 7:00,1.49,12.2,25.6,37.9,10,41,19.08,709.8,0,79,2.3,0.062,20.41,1.8,331
30/05/23 8:00,1.48,17.5,26.7,44.4,17,48,19.49,710,0,69,2.4,0.229,22.76,2.1,19
30/05/23 9:00,1.56,16.1,28.3,44.5,26,74,26.68,710,0,61,2.5,0.443,24.21,4.7,16
30/05/23 10:00,1.56,13.8,31,45,37,88,36.12,709.9,0,53,2.6,0.642,26.28,5.4,12
30/05/23 11:00,1.7,9.2,31,40.4,55,84,40.21,709.7,0,46,2.9,0.794,28.18,7.4,19
30/05/23 12:00,1.36,5.2,18.9,24.3,64,89,43.02,709.8,0,40,2.9,0.893,29.44,9.2,38
30/05/23 13:00,1.11,3.6,11.5,15.4,69,71,27.71,709.7,0,32,3,0.955,30.48,10.3,45
30/05/23 14:00,1.04,3.1,10.7,14.1,77,57,19.71,709.4,0,31,3.2,0.954,31.08,10.3,60
30/05/23 15:00,1.04,3.5,12.1,15.8,76,49,18.59,708.9,0,32,2.9,0.872,31.47,11.4,60
30/05/23 16:00,1.09,2.5,8.5,11.3,85,43,17.08,708.5,0,35,2.7,0.729,31.67,13.2,70
30/05/23 17:00,1.14,2.6,9.3,12.2,75,43,17.84,708.4,0,39,3.4,0.538,31.32,15.2,77
30/05/23 18:00,1.13,2.5,9.5,12.2,69,50,20.3,708.5,0,41,3.6,0.236,30.68,15.1,109
30/05/23 19:00,1.12,2.5,9.4,12.1,57,34,20.27,708.7,0,45,2.9,0.034,29.57,13.5,110
30/05/23 20:00,1.1,2.4,9.2,11.8,49,29,16.67,709,0,49,2.6,0.005,28.12,12.3,120
30/05/23 21:00,1.07,2,7,9.2,47,34,12.55,709.3,0,52,2.5,0.001,27.18,11.9,110
30/05/23 22:00,1.05,2.1,6.9,9.1,45,27,10.4,709.7,0,53,2.4,0.001,26.65,10.7,98
30/05/23 23:00,1.05,1.9,5.6,7.8,46,25,10.6,709.9,0,54,2.3,0,26.11,8.9,105
31/05/23 0:00,1.04,2,5.5,7.6,43,23,10.25,709.8,0,58,2.2,0,25.25,9.6,86
31/05/23 1:00,1.06,1.9,5.6,7.7,39,23,10.6,709.3,0,61,2.4,0,24.45,8.7,91
31/05/23 2:00,1.02,1.9,2.9,5,40,26,11.55,708.8,0,64,2.2,0,23.87,8.6,109
31/05/23 3:00,1.02,NULL,2.8,5,38,29,10.62,708.4,0,67,2.3,0.001,23.37,6.6,106
31/05/23 4:00,1.09,2,10.3,12.5,27,27,10.05,708.5,0,73,2.3,0,22.54,7.3,53
31/05/23 5:00,1.13,2.3,15.8,18.4,18,41,13.6,708.6,0,79,2.2,0,21.46,3.7,46
31/05/23 6:00,1.19,2.4,19.5,22,12,46,18.21,708.8,0,81,2.3,0.002,21.05,2.7,39
31/05/23 7:00,1.31,6.2,22.5,29,11,48,20.62,709.2,0,82,2.3,0.03,21.23,3.4,60
31/05/23 8:00,1.44,14.8,25.2,40.2,12,57,23.79,709.8,0,79,2.3,0.1,22.06,4.3,33
31/05/23 9:00,1.68,15.3,25.2,40.7,17,78,33.93,710,0,75,2.4,0.297,22.84,7.6,13
31/05/23 10:00,1.49,14,23.6,37.9,27,86,41.39,710,0,71,2.3,0.505,23.69,9,12
31/05/23 11:00,1.47,11.5,26.8,38.5,39,86,34.26,709.9,0,64,2.3,0.712,25.21,8.9,21
31/05/23 12:00,1.26,5,15.1,20.4,59,90,38.92,709.7,0,56,2.4,0.878,26.76,11.6,52
31/05/23 13:00,1.13,3.4,7.9,11.5,55,66,30.8,709.3,0,49,2.5,0.945,28.47,12.9,48
31/05/23 14:00,1.11,3,6.1,9.3,52,46,18.75,708.9,0,44,2.5,0.938,29.83,13.3,87
31/05/23 15:00,1.07,2.9,5.3,8.4,49,41,15.91,708.6,0,41,2.5,0.849,30.46,14.7,100
31/05/23 16:00,1.06,2.9,5.4,8.6,48,33,13.63,708.2,0,40,2.4,0.732,30.92,14,108
31/05/23 17:00,1.08,3.2,6.2,9.7,46,34,13.48,707.8,0,42,2.4,0.544,30.64,15.8,111
31/05/23 18:00,1.09,2.9,5.9,9,44,32,13.69,707.5,0,44,2.4,0.219,30.17,15.2,98
31/05/23 19:00,1.1,2.8,7.6,10.6,41,31,13.62,707.3,0,45,2.3,0.036,29.44,15.5,96
31/05/23 20:00,1.1,2.1,7.3,9.6,40,32,13.72,707.4,0,47,2.3,0.006,28.59,14.3,88
31/05/23 21:00,1.11,2.1,8,10.2,37,32,13.61,707.9,0,49,2.3,0,28.08,10.5,103
31/05/23 22:00,1.08,2.3,6.2,8.7,35,36,14.77,708.3,0,55,2.3,0,26.98,14.3,86
31/05/23 23:00,1.07,2,4.2,6.4,34,33,12.56,708.5,0,63,2.2,0.001,25.81,12.6,85
01/06/23 0:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL
01/06/23 1:00,1.04,1.9,2.8,4.9,30,28,8.44,708.1,0,74,2.2,0.001,23.89,12.5,68
01/06/23 2:00,1.07,1.9,2.7,4.8,29,25,8.25,707.4,0,75,2.2,0.001,23.61,9.4,59
01/06/23 3:00,1.03,NULL,2.4,4.5,28,21,8.7,707,0,76,2.2,0.001,23.44,8.4,61
01/06/23 4:00,1.06,NULL,2.3,4.4,28,21,9.05,706.8,0,77,2.1,0.001,23.12,10.3,49
01/06/23 5:00,1.04,NULL,2.5,4.6,28,26,9.51,707.1,0,78,2.2,0.001,22.61,10,50
01/06/23 6:00,1.05,2,5.2,7.4,25,26,9.53,707.5,0,79,2.3,0.002,22.39,8.3,62
01/06/23 7:00,1.16,2.9,9.5,12.6,20,27,10.08,707.8,0,80,2.3,0.024,22.39,6.8,52
01/06/23 8:00,1.25,9.9,15.5,25.6,14,30,10.28,708.2,0,78,2.3,0.098,23.01,6.6,25
01/06/23 9:00,1.32,15,16.4,31.7,15,37,11.36,708.5,0,75,2.3,0.245,23.82,8.2,43
01/06/23 10:00,1.35,11.8,14.8,26.8,20,59,18.45,708.7,0,71,2.3,0.361,24.65,9.2,53
01/06/23 11:00,1.25,6.2,9.3,15.8,29,41,16.44,708.8,0,68,2.3,0.502,25.47,10.6,51
01/06/23 12:00,1.23,4.4,8,12.6,37,39,14.44,708.7,0,63,2.3,0.587,26.57,11.7,54
01/06/23 13:00,1.2,3.8,6.7,10.8,38,42,14.25,708.6,0,60,2.2,0.848,27.26,13.3,66
01/06/23 14:00,1.18,3.5,6.5,10.3,38,39,15.59,708.3,0,56,2.2,0.71,28.18,13.1,58
01/06/23 15:00,1.15,3.1,5.7,9,37,46,16.48,708,0,54,2.2,0.687,28.75,12.2,102
01/06/23 16:00,1.16,3.1,5.2,8.5,38,37,15.47,707.8,0,53,2.3,0.72,28.96,14,122
01/06/23 17:00,1.16,3.4,6,9.7,39,31,16.93,707.6,0,52,2.3,0.528,29.13,14.1,123
01/06/23 18:00,1.17,3.6,8.1,11.9,40,35,18.51,707.6,0,53,2.3,0.242,29.03,13,115
01/06/23 19:00,1.18,2.5,7.6,10.3,38,40,20.94,707.9,0,55,2.3,0.055,28.31,12.7,102
01/06/23 20:00,1.16,2.1,7.5,9.8,35,42,22.11,708.4,0,60,2.3,0.006,27.26,12.3,105
01/06/23 21:00,1.18,2,7.5,9.7,30,47,22.4,708.9,0,64,2.2,0.001,26.65,10.2,118
01/06/23 22:00,1.14,2,6.7,9,28,38,22.43,709.3,0,65,2.2,0.001,26.42,10.5,90
01/06/23 23:00,1.11,NULL,5,7.1,26,37,19.63,709.3,0,68,2.2,0.001,25.77,10,75
02/06/23 0:00,1.08,1.9,3.8,5.8,26,37,15.17,709.2,0,70,2.2,0.001,25.22,9.3,93
02/06/23 1:00,1.09,1.9,3.9,5.9,24,35,15.56,709,0,75,2.3,0.001,24.37,10.8,61
02/06/23 2:00,1.06,1.8,3.7,5.7,23,33,12.18,708.7,0,77,2.3,0.001,23.97,9.2,42
02/06/23 3:00,1.08,1.8,3.4,5.5,22,26,11.41,708.5,0,79,2.2,0.001,23.48,9.6,57
02/06/23 4:00,1.05,NULL,3.1,5.2,21,28,11.92,708.4,0,81,2.3,0.001,23.02,8.2,56
02/06/23 5:00,1.06,NULL,2.2,4.2,22,31,16.36,708.5,0,82,2.2,0.001,22.69,9.7,58
02/06/23 6:00,1.06,2,4,6.2,20,35,11.7,708.9,0,82,2.3,0.001,22.35,9.1,59
02/06/23 7:00,1.11,2.8,8.4,11.5,16,27,11.1,709.2,0,83,2.3,0.012,22.3,7.5,66
02/06/23 8:00,1.31,7.8,13.3,21.3,11,22,7.9,709.6,0,83,2.3,0.038,22.42,8.8,63
02/06/23 9:00,1.31,8.5,10.6,19.3,14,27,8.13,709.9,0,82,2.3,0.155,22.83,9.4,58
02/06/23 10:00,1.28,8.3,9,17.5,16,25,6.31,710.1,0,78,2.4,0.258,23.72,10.3,53
02/06/23 11:00,1.29,7.9,8.4,16.5,21,31,7.08,709.9,0,72,2.3,0.484,25.31,9.7,57
02/06/23 12:00,1.27,6.6,8.4,15.3,25,31,8.47,709.5,0,70,2.3,0.517,25.98,11.4,45
02/06/23 13:00,1.18,4.3,6.2,10.7,31,32,11.46,708.8,0,59,2.3,0.751,28.16,12.6,69
02/06/23 14:00,1.21,4.2,7.2,11.6,29,28,11.71,708.5,0,59,2.2,0.309,28.34,14.2,60
02/06/23 15:00,1.22,3.6,7.1,11,28,29,13.32,708.3,0,59,2.3,0.195,27.87,14.1,75
02/06/23 16:00,1.18,3.6,6,9.8,30,39,17.46,707.9,0,58,2.2,0.309,28.13,14.6,114
02/06/23 17:00,1.17,3.8,6,10,32,34,21.32,707.3,0,58,2.2,0.371,27.96,18.4,119
02/06/23 18:00,1.2,4,7,11.2,30,46,21.39,706.7,0,56,2.2,0.194,28.3,16.7,116
02/06/23 19:00,1.21,2.9,8.2,11.3,27,42,19.48,706.6,0,57,2.2,0.047,27.69,14.7,109
02/06/23 20:00,1.21,2.2,9.6,12,26,36,17.69,707,0,57,2.2,0.007,27.4,11.8,110
02/06/23 21:00,1.19,2.1,9,11.3,27,37,18.53,706.9,0,57,2.2,0,27.06,9.6,98
02/06/23 22:00,1.19,2.4,8.4,11,25,38,19.26,706.9,0,60,2.3,0,26.35,6.3,92
02/06/23 23:00,1.29,4.5,17.5,22.3,13,36,18.52,706.9,0,66,2.3,0,25.68,6.3,29
03/06/23 0:00,1.23,2.4,10.2,12.8,19,50,23.99,707.2,0,73,2.2,0.001,24.8,8.4,51
03/06/23 1:00,1.12,1.9,5.5,7.6,22,42,21.45,707.4,0,79,2.2,0.001,23.79,10.2,51
03/06/23 2:00,1.13,1.8,4.8,6.9,22,38,17.08,707.2,0,81,2.3,0.001,23.18,11.3,70
03/06/23 3:00,1.05,1.8,2.9,5,24,26,13.78,707.6,0,80,2.3,0.001,22.74,10.7,59
03/06/23 4:00,1.08,NULL,3.2,5.2,23,24,8.02,707.9,0,79,2.3,0.001,22.76,9,65
03/06/23 5:00,1.06,NULL,2.6,4.6,24,24,4.84,708,0,77,2.3,0.001,23.03,9.2,63
03/06/23 6:00,1.06,NULL,3.2,5.3,23,22,7.33,708.4,0,77,2.2,0.001,22.89,7.4,60
03/06/23 7:00,1.11,2.1,5.3,7.7,20,25,11.08,708.7,0,78,2.2,0.032,22.89,6.7,72
03/06/23 8:00,1.1,3.4,5.3,9,21,29,8.73,708.6,0,75,2.2,0.131,23.45,10.2,75
03/06/23 9:00,1.18,4.7,7.3,12.2,20,22,7.1,708.9,0,73,2.3,0.237,24.07,8.1,72
03/06/23 10:00,1.15,4,4.7,8.9,27,24,9.52,708.7,0,64,2.3,0.519,26.05,10.5,80
03/06/23 11:00,1.22,5.1,8.8,14.2,28,30,11.07,708.7,0,63,2.3,0.341,26.34,11.1,54
03/06/23 12:00,1.05,4,6.4,10.6,26,25,16.39,708.5,0,64,2.3,0.25,26.27,13.4,58
03/06/23 13:00,0.81,3.8,7.5,11.5,29,NULL,NULL,708.3,0,63,2.2,0.279,26.61,12.5,71
